,District,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
830,三民區,長明里,22.63861205,120.30505088060987,立多商旅 Best Hotel,22.640798336397694,120.30913187525034,Hotel
831,三民區,建東里,22.63797585,120.29826661754709,TRA Kaohsiung Station (臺鐵高雄站),22.639837982770445,120.30211687088013,Train Station
832,三民區,建東里,22.63797585,120.29826661754709,康橋商旅(雄中館) Kindness Hotel,22.637944628842,120.30034435254612,Hotel
833,三民區,建東里,22.63797585,120.29826661754709,鼎王麻辣鍋 高雄七賢店,22.63471165030755,120.30119918128702,Chinese Restaurant
834,三民區,建東里,22.63797585,120.29826661754709,摩斯漢堡,22.635598964200398,120.30222602238894,Fast Food Restaurant
835,三民區,建東里,22.63797585,120.29826661754709,McDonald's (麥當勞),22.63811337448797,120.30202634008394,Fast Food Restaurant
836,三民區,建東里,22.63797585,120.29826661754709,橙舍高雄車站館,22.637855,120.300482,Hostel
837,三民區,建東里,22.63797585,120.29826661754709,藝豐漫畫便利屋,22.640432,120.29640900000001,Bookstore
838,三民區,建東里,22.63797585,120.29826661754709,肯德基,22.637619894037186,120.30173063278198,Fast Food Restaurant
839,三民區,建東里,22.63797585,120.29826661754709,康橋商旅（站前館）,22.63773260744169,120.3027055745249,Hotel
840,三民區,興德里,22.6363087,120.29505214323031,丹丹漢堡,22.632355985611447,120.29347202028936,Fast Food Restaurant
841,三民區,興德里,22.6363087,120.29505214323031,7-Eleven,22.63333766840473,120.29527117169815,Convenience Store
842,三民區,興德里,22.6363087,120.29505214323031,三民第一公有零售市場,22.635577139599647,120.2915858279173,Farmers Market
843,三民區,興德里,22.6363087,120.29505214323031,7-ELEVEn,22.634351000000002,120.29895800000001,Convenience Store
844,三民區,興德里,22.6363087,120.29505214323031,啖椒堂重慶麻辣養生鍋,22.633885999999997,120.297498,Asian Restaurant
845,三民區,興德里,22.6363087,120.29505214323031,藝豐漫畫便利屋,22.640432,120.29640900000001,Bookstore
846,三民區,鳳南里,22.63555835,120.2923775040022,丹丹漢堡,22.632355985611447,120.29347202028936,Fast Food Restaurant
847,三民區,鳳南里,22.63555835,120.2923775040022,三民第一公有零售市場,22.635577139599647,120.2915858279173,Farmers Market
848,三民區,鳳南里,22.63555835,120.2923775040022,7-Eleven,22.63333766840473,120.29527117169815,Convenience Store
849,三民區,鳳北里,22.63825935,120.2941743274233,三民第一公有零售市場,22.635577139599647,120.2915858279173,Farmers Market
850,三民區,鳳北里,22.63825935,120.2941743274233,臺鐵三塊厝站 (台鐵 三塊厝車站),22.639008999999998,120.293325,Train Station
851,三民區,鳳北里,22.63825935,120.2941743274233,老周冷熱飲,22.63609843189241,120.29313088655785,Food Truck
852,三民區,鳳北里,22.63825935,120.2941743274233,藝豐漫畫便利屋,22.640432,120.29640900000001,Bookstore
853,三民區,鳳北里,22.63825935,120.2941743274233,Sanmin Street Market (三民街攤販集中場),22.6358951426366,120.29156507685398,Market
854,三民區,鳳北里,22.63825935,120.2941743274233,阿萬意麵,22.63555628436608,120.29163266614859,Noodle House
855,三民區,鳳北里,22.63825935,120.2941743274233,The Riverside Hotel,22.64208931220191,120.29517542284721,Hotel
856,三民區,德西里,22.6445449,120.28874663182444,我家牛排,22.641731393883987,120.28928391771228,Asian Restaurant
857,三民區,德西里,22.6445449,120.28874663182444,火腿藝廊,22.64183848141193,120.28585928819504,Art Gallery
858,三民區,德西里,22.6445449,120.28874663182444,中都溼地公園,22.647575964010787,120.28586396999322,Park
859,三民區,德西里,22.6445449,120.28874663182444,Jujube Tree | 棗子樹,22.64397127828065,120.2840173863038,Vegetarian / Vegan Restaurant
860,三民區,豐裕里,22.639232500000002,120.28998900750558,三民第一公有零售市場,22.635577139599647,120.2915858279173,Farmers Market
861,三民區,豐裕里,22.639232500000002,120.28998900750558,我家牛排,22.641731393883987,120.28928391771228,Asian Restaurant
862,三民區,豐裕里,22.639232500000002,120.28998900750558,臺鐵三塊厝站 (台鐵 三塊厝車站),22.639008999999998,120.293325,Train Station
863,三民區,豐裕里,22.639232500000002,120.28998900750558,International Citizen Hotel 高雄國際星辰旅館,22.635906214693264,120.28914433153307,Hotel
864,三民區,豐裕里,22.639232500000002,120.28998900750558,Sanmin Street Market (三民街攤販集中場),22.6358951426366,120.29156507685398,Market
865,三民區,豐裕里,22.639232500000002,120.28998900750558,Gear Hotel,22.635644199999998,120.289327,Hotel
866,三民區,豐裕里,22.639232500000002,120.28998900750558,味津排骨大王,22.63548472630797,120.28944726129197,Asian Restaurant
867,三民區,豐裕里,22.639232500000002,120.28998900750558,阿萬意麵,22.63555628436608,120.29163266614859,Noodle House
868,三民區,豐裕里,22.639232500000002,120.28998900750558,老周冷熱飲,22.63609843189241,120.29313088655785,Food Truck
869,三民區,川東里,22.64345705,120.28431855468695,Jujube Tree | 棗子樹,22.64397127828065,120.2840173863038,Vegetarian / Vegan Restaurant
870,三民區,川東里,22.64345705,120.28431855468695,中都磚窯廠 Former Tangrong Brick Kiln,22.640470479062785,120.284766542183,History Museum
871,三民區,川東里,22.64345705,120.28431855468695,TRA Gushan Station (臺鐵鼓山站),22.641745999999998,120.281025,Train Station
872,三民區,川東里,22.64345705,120.28431855468695,Smoky煙燻烤肉,22.641691,120.28818500000001,Burger Joint
873,三民區,川東里,22.64345705,120.28431855468695,中都溼地公園,22.647575964010787,120.28586396999322,Park
874,三民區,裕民里,22.63887455,120.28546938894199,7-ELEVEn,22.638148,120.286594,Convenience Store
875,三民區,裕民里,22.63887455,120.28546938894199,7-ELEVEn,22.638774238669,120.2901625911217,Convenience Store
876,三民區,裕民里,22.63887455,120.28546938894199,中都磚窯廠 Former Tangrong Brick Kiln,22.640470479062785,120.284766542183,History Museum
877,三民區,裕民里,22.63887455,120.28546938894199,Smoky煙燻烤肉,22.641691,120.28818500000001,Burger Joint
878,三民區,裕民里,22.63887455,120.28546938894199,陽春麵,22.635288,120.28276799999999,Noodle House
879,三民區,裕民里,22.63887455,120.28546938894199,小北百貨,22.634961999999998,120.28773500000001,Grocery Store
880,三民區,力行里,22.63953515,120.28718356927843,中都磚窯廠 Former Tangrong Brick Kiln,22.640470479062785,120.284766542183,History Museum
881,三民區,力行里,22.63953515,120.28718356927843,我家牛排,22.641731393883987,120.28928391771228,Asian Restaurant
882,三民區,力行里,22.63953515,120.28718356927843,International Citizen Hotel 高雄國際星辰旅館,22.635906214693264,120.28914433153307,Hotel
883,三民區,力行里,22.63953515,120.28718356927843,Gear Hotel,22.635644199999998,120.289327,Hotel
884,三民區,千歲里,22.63496655,120.29057028298142,丹丹漢堡,22.632355985611447,120.29347202028936,Fast Food Restaurant
885,三民區,千歲里,22.63496655,120.29057028298142,三民第一公有零售市場,22.635577139599647,120.2915858279173,Farmers Market
886,三民區,千歲里,22.63496655,120.29057028298142,7-ELEVEn,22.631092000000002,120.28903100000001,Convenience Store
887,三民區,千歲里,22.63496655,120.29057028298142,HOTEL WO,22.63093869249253,120.2884815694903,Hotel
888,三民區,立德里,22.63342925,120.28733710854746,郭家肉粽,22.63181468717461,120.28423713813619,Taiwanese Restaurant
889,三民區,立德里,22.63342925,120.28733710854746,星巴克 Starbucks,22.633204542599202,120.28608389140724,Coffee Shop
890,三民區,立德里,22.63342925,120.28733710854746,7-ELEVEn,22.631092000000002,120.28903100000001,Convenience Store
891,三民區,立德里,22.63342925,120.28733710854746,三民第一公有零售市場,22.635577139599647,120.2915858279173,Farmers Market
892,三民區,立德里,22.63342925,120.28733710854746,HOTEL WO,22.63093869249253,120.2884815694903,Hotel
893,三民區,立德里,22.63342925,120.28733710854746,麥當勞,22.634201553693647,120.28568467475306,Fast Food Restaurant
894,三民區,立德里,22.63342925,120.28733710854746,北港蔡家米糕,22.631925063493448,120.28523969105892,Taiwanese Restaurant
895,三民區,立德里,22.63342925,120.28733710854746,水源羊肉爐,22.63059561436215,120.28453559984959,Chinese Restaurant
896,三民區,立德里,22.63342925,120.28733710854746,老疊香麻辣火鍋,22.629250189794945,120.28817430248822,Hotpot Restaurant
897,三民區,立德里,22.63342925,120.28733710854746,元啡驢派,22.63117748904461,120.28341467884262,Café
898,三民區,立德里,22.63342925,120.28733710854746,全聯福利中心 Pxmart,22.63009305499063,120.28433282087995,Grocery Store
899,三民區,千北里,22.63612075,120.2891462475513,三民第一公有零售市場,22.635577139599647,120.2915858279173,Farmers Market
900,三民區,千北里,22.63612075,120.2891462475513,星巴克 Starbucks,22.633204542599202,120.28608389140724,Coffee Shop
901,三民區,千北里,22.63612075,120.2891462475513,麥當勞,22.634201553693647,120.28568467475306,Fast Food Restaurant
902,三民區,千北里,22.63612075,120.2891462475513,Adidas Outlet愛河店,22.63315121675525,120.28614655496449,Sporting Goods Shop
903,三民區,千秋里,22.6365562,120.28677799698616,星巴克 Starbucks,22.633204542599202,120.28608389140724,Coffee Shop
904,三民區,千秋里,22.6365562,120.28677799698616,International Citizen Hotel 高雄國際星辰旅館,22.635906214693264,120.28914433153307,Hotel
905,三民區,千秋里,22.6365562,120.28677799698616,Gear Hotel,22.635644199999998,120.289327,Hotel
906,三民區,千秋里,22.6365562,120.28677799698616,麥當勞,22.634201553693647,120.28568467475306,Fast Food Restaurant
907,三民區,千秋里,22.6365562,120.28677799698616,味津排骨大王,22.63548472630797,120.28944726129197,Asian Restaurant
908,三民區,千秋里,22.6365562,120.28677799698616,中都磚窯廠 Former Tangrong Brick Kiln,22.640470479062785,120.284766542183,History Museum
909,三民區,千秋里,22.6365562,120.28677799698616,Sanmin Street Market (三民街攤販集中場),22.6358951426366,120.29156507685398,Market
910,新興區,大明里,22.6298097,120.30060259776332,The Dome of Light (光之穹頂 The Dome of Light),22.63142269054595,120.30174861614084,Monument / Landmark
911,新興區,大明里,22.6298097,120.30060259776332,老江紅茶牛奶 Lao Chiang,22.631077101605392,120.30034623876509,Breakfast Spot
912,新興區,大明里,22.6298097,120.30060259776332,半九十茶屋 Tea for the last ten miles of long journey,22.630558843927442,120.29940541896742,Tea Room
913,新興區,大明里,22.6298097,120.30060259776332,大圓環雞肉飯,22.631941,120.30164599999999,Taiwanese Restaurant
914,新興區,大明里,22.6298097,120.30060259776332,Hotel dùa,22.63040355701289,120.30424728916195,Hotel
915,新興區,大明里,22.6298097,120.30060259776332,喜八珈琲店 Shiba Cafe,22.63007477550829,120.30005852496123,Café
916,新興區,大明里,22.6298097,120.30060259776332,著火的牛 Cow on Fire,22.631163289364487,120.30520661165413,Argentinian Restaurant
917,新興區,大明里,22.6298097,120.30060259776332,康橋商旅(中正館) Kindness Hotel,22.630202498299933,120.29792477380212,Hotel
918,新興區,大明里,22.6298097,120.30060259776332,美迪亞,22.631159780567344,120.29636312451444,Breakfast Spot
919,新興區,大明里,22.6298097,120.30060259776332,Marsalis Bar (馬沙里斯爵士酒館),22.630605753037553,120.29948874519795,Jazz Club
920,新興區,大明里,22.6298097,120.30060259776332,7-ELEVEN,22.63086182534604,120.29805912224288,Convenience Store
921,新興區,大明里,22.6298097,120.30060259776332,高雄佳適旅舍六合館 Jia's Inn,22.631184663327502,120.2962080086994,Hotel
922,新興區,大明里,22.6298097,120.30060259776332,Liouhe Night Market (六合夜市),22.632437615868238,120.30008299470863,Night Market
923,新興區,大明里,22.6298097,120.30060259776332,ICON艾卡設計旅店,22.627498346062175,120.30456300959752,Bed & Breakfast
924,新興區,大明里,22.6298097,120.30060259776332,江豪記臭豆腐王,22.6272445885088,120.300415870037,Chinese Restaurant
925,新興區,大明里,22.6298097,120.30060259776332,鄭老牌木瓜牛奶,22.63283355094661,120.30139149832131,Juice Bar
926,新興區,大明里,22.6298097,120.30060259776332,Beast Bar & Grill,22.63139049432052,120.29696651777269,American Restaurant
927,新興區,大明里,22.6298097,120.30060259776332,7-Eleven,22.632965466750594,120.30099907849251,Convenience Store
928,新興區,大明里,22.6298097,120.30060259776332,悅品中餐廳 Yue Pin Restaurant,22.630808768764304,120.30457964545884,Chinese Restaurant
929,新興區,大明里,22.6298097,120.30060259776332,7-ELEVEN,22.632723067160267,120.30106103088305,Convenience Store
930,新興區,大明里,22.6298097,120.30060259776332,7-ELEVEn,22.627394,120.29666499999999,Convenience Store
931,新興區,大明里,22.6298097,120.30060259776332,古德曼研磨咖啡館 Good Man Caffé,22.626505966696964,120.30153712807686,Café
932,新興區,大明里,22.6298097,120.30060259776332,中央大飯店,22.63117628393032,120.30118291996898,Hotel
933,新興區,大明里,22.6298097,120.30060259776332,汕頭泉成沙茶火鍋,22.631899,120.30133000000001,Hotpot Restaurant
934,新興區,大明里,22.6298097,120.30060259776332,Nanhua Night Market (南華夜市),22.629036,120.30281000000001,Night Market
935,新興區,大明里,22.6298097,120.30060259776332,Crown 金礦咖啡 六合門市,22.63204744610581,120.29870759624468,Coffee Shop
936,新興區,大明里,22.6298097,120.30060259776332,étage 15,22.630422015281738,120.3042670370286,Hotel Bar
937,新興區,大明里,22.6298097,120.30060259776332,天藝商旅 Sky One Hotel,22.63097,120.2961,Hotel
938,新興區,大明里,22.6298097,120.30060259776332,趣旅店,22.630882,120.29591,Hotel
939,新興區,中東里,22.63177875,120.30925318054152,福華大飯店,22.633885806573787,120.30813608245342,Hotel
940,新興區,中東里,22.63177875,120.30925318054152,Starbucks (星巴克),22.63407766860801,120.3092410562512,Coffee Shop
941,新興區,中東里,22.63177875,120.30925318054152,simtree,22.63096589387664,120.30745901652209,Café
942,新興區,中東里,22.63177875,120.30925318054152,著火的牛 Cow on Fire,22.631163289364487,120.30520661165413,Argentinian Restaurant
943,新興區,中東里,22.63177875,120.30925318054152,真心豆行,22.63386410351905,120.30923848888969,Coffee Shop
944,新興區,中東里,22.63177875,120.30925318054152,Wang Steak (王品牛排),22.631015261535147,120.30738565236686,Steakhouse
945,新興區,中東里,22.63177875,120.30925318054152,Smokey Joe's,22.62878948495705,120.30591568556595,Mexican Restaurant
946,新興區,中東里,22.63177875,120.30925318054152,7-ELEVEn,22.62793975992345,120.3101789764085,Convenience Store
947,新興區,中東里,22.63177875,120.30925318054152,悅品中餐廳 Yue Pin Restaurant,22.630808768764304,120.30457964545884,Chinese Restaurant
948,新興區,中東里,22.63177875,120.30925318054152,Helen Singapore Bak Kut Teh (海倫新加坡肉骨茶海南雞飯),22.632588034876555,120.30785871950714,Malay Restaurant
949,新興區,中東里,22.63177875,120.30925318054152,高雄捷運信義國小站 (O6),22.63075888258505,120.31135338493914,Metro Station
950,新興區,中東里,22.63177875,120.30925318054152,興隆居復興店,22.629083899146885,120.30803893511036,Chinese Breakfast Place
951,新興區,中東里,22.63177875,120.30925318054152,高雄商旅 Urban 33 Hotel,22.629881499538552,120.31330340506098,Hotel
952,新興區,中東里,22.63177875,120.30925318054152,Sushiro (壽司郎),22.630720999999998,120.312899,Sushi Restaurant
953,新興區,中東里,22.63177875,120.30925318054152,咕蒂．咕蒂研磨咖啡,22.629017623300708,120.31301385139976,Coffee Shop
954,新興區,仁聲里,22.62905695,120.30752502687851,著火的牛 Cow on Fire,22.631163289364487,120.30520661165413,Argentinian Restaurant
955,新興區,仁聲里,22.62905695,120.30752502687851,Hotel dùa,22.63040355701289,120.30424728916195,Hotel
956,新興區,仁聲里,22.62905695,120.30752502687851,simtree,22.63096589387664,120.30745901652209,Café
957,新興區,仁聲里,22.62905695,120.30752502687851,Smokey Joe's,22.62878948495705,120.30591568556595,Mexican Restaurant
958,新興區,仁聲里,22.62905695,120.30752502687851,Wang Steak (王品牛排),22.631015261535147,120.30738565236686,Steakhouse
959,新興區,仁聲里,22.62905695,120.30752502687851,ICON艾卡設計旅店,22.627498346062175,120.30456300959752,Bed & Breakfast
960,新興區,仁聲里,22.62905695,120.30752502687851,蟳之屋,22.62773,120.31188799999998,Seafood Restaurant
961,新興區,仁聲里,22.62905695,120.30752502687851,7-ELEVEn,22.62793975992345,120.3101789764085,Convenience Store
962,新興區,仁聲里,22.62905695,120.30752502687851,悅品中餐廳 Yue Pin Restaurant,22.630808768764304,120.30457964545884,Chinese Restaurant
963,新興區,仁聲里,22.62905695,120.30752502687851,興隆居復興店,22.629083899146885,120.30803893511036,Chinese Breakfast Place
964,新興區,仁聲里,22.62905695,120.30752502687851,étage 15,22.630422015281738,120.3042670370286,Hotel Bar
965,新興區,仁聲里,22.62905695,120.30752502687851,維那奇咖啡店二店,22.62669313087853,120.30717727701212,Coffee Shop
966,新興區,仁聲里,22.62905695,120.30752502687851,Helen Singapore Bak Kut Teh (海倫新加坡肉骨茶海南雞飯),22.632588034876555,120.30785871950714,Malay Restaurant
967,新興區,仁聲里,22.62905695,120.30752502687851,高雄捷運信義國小站 (O6),22.63075888258505,120.31135338493914,Metro Station
968,新興區,仁聲里,22.62905695,120.30752502687851,Nanhua Night Market (南華夜市),22.629036,120.30281000000001,Night Market
969,新興區,仁聲里,22.62905695,120.30752502687851,KMRT Formosa Station Orange Platform (To Sizhiwan) (高雄捷運美麗島站橘線月台（西子灣方向）),22.63133,120.30335,Platform
970,新興區,文昌里,22.63150785,120.31539827009706,三餘書店,22.630546564702783,120.31554843940316,Bookstore
971,新興區,文昌里,22.63150785,120.31539827009706,步道咖啡館 La Strada,22.630384908459806,120.3174598603053,Coffee Shop
972,新興區,文昌里,22.63150785,120.31539827009706,香味海產粥 Seafood Congee,22.633497,120.31642,Asian Restaurant
973,新興區,文昌里,22.63150785,120.31539827009706,Starbucks (星巴克),22.630394527821174,120.31732124915037,Coffee Shop
974,新興區,文昌里,22.63150785,120.31539827009706,麗尊酒店 Royal Lees Hotel Kaohsiung,22.627322163457478,120.31365627533,Hotel
975,新興區,文昌里,22.63150785,120.31539827009706,Michino Diner,22.628708353252726,120.3131076454278,American Restaurant
976,新興區,文昌里,22.63150785,120.31539827009706,統茂松柏大飯店 Evergreen Hotel,22.631757282803306,120.31739580619221,Hotel
977,新興區,文昌里,22.63150785,120.31539827009706,大統和平店 President Department Store,22.630661122083417,120.31786939655434,Department Store
978,新興區,文昌里,22.63150785,120.31539827009706,高雄商旅 Urban 33 Hotel,22.629881499538552,120.31330340506098,Hotel
979,新興區,文昌里,22.63150785,120.31539827009706,高雄捷運信義國小站 (O6),22.63075888258505,120.31135338493914,Metro Station
980,新興區,正氣里,22.62267545,120.30748936399479,海天下海產餐廳,22.622303758730308,120.3059685324775,Seafood Restaurant
981,新興區,正氣里,22.62267545,120.30748936399479,帕喬斯墨西哥廚房 Pancho's Mexican Burrito Bar,22.622272667947012,120.3036214090032,Mexican Restaurant
982,新興區,正氣里,22.62267545,120.30748936399479,薄多義BITE 2 EAT(文橫店),22.61949392145588,120.30496960421128,Italian Restaurant
983,新興區,正氣里,22.62267545,120.30748936399479,忠孝夜市 Zhongsiao Night Market,22.62122295591197,120.30762239471628,Night Market
984,新興區,正氣里,22.62267545,120.30748936399479,芒果恰恰 Mango ChaCha,22.622291870852,120.30342646385115,Ice Cream Shop
985,新興區,正氣里,22.62267545,120.30748936399479,米朵花園旅店 Mirador Hotel Kaohsiung,22.624483795919954,120.30531837840743,Hotel
986,新興區,正氣里,22.62267545,120.30748936399479,大牛牛肉麵 Da Niu Beef Noodles Restaurant,22.619219435638037,120.30976534648008,Noodle House
987,新興區,正氣里,22.62267545,120.30748936399479,青年書局,22.621958852271764,120.30964396936828,Bookstore
988,新興區,正氣里,22.62267545,120.30748936399479,維那奇咖啡店二店,22.62669313087853,120.30717727701212,Coffee Shop
989,新興區,正氣里,22.62267545,120.30748936399479,日光徐徐 Daylight Slowly Brunch,22.619179590700842,120.3097903925653,Breakfast Spot
990,新興區,永寧里,22.626279,120.30615307249225,Hotel dùa,22.63040355701289,120.30424728916195,Hotel
991,新興區,永寧里,22.626279,120.30615307249225,ICON艾卡設計旅店,22.627498346062175,120.30456300959752,Bed & Breakfast
992,新興區,永寧里,22.626279,120.30615307249225,Smokey Joe's,22.62878948495705,120.30591568556595,Mexican Restaurant
993,新興區,永寧里,22.626279,120.30615307249225,海天下海產餐廳,22.622303758730308,120.3059685324775,Seafood Restaurant
994,新興區,永寧里,22.626279,120.30615307249225,米朵花園旅店 Mirador Hotel Kaohsiung,22.624483795919954,120.30531837840743,Hotel
995,新興區,永寧里,22.626279,120.30615307249225,7-ELEVEn,22.62793975992345,120.3101789764085,Convenience Store
996,新興區,永寧里,22.626279,120.30615307249225,古德曼研磨咖啡館 Good Man Caffé,22.626505966696964,120.30153712807686,Café
997,新興區,永寧里,22.626279,120.30615307249225,康橋商旅(新崛江館) Kindness Hotel,22.624873573976807,120.30534693868248,Hotel
998,新興區,永寧里,22.626279,120.30615307249225,維那奇咖啡店二店,22.62669313087853,120.30717727701212,Coffee Shop
999,新興區,永寧里,22.626279,120.30615307249225,Happy Day快樂魔法屋,22.62434462323172,120.3070026919998,Italian Restaurant
1000,新興區,永寧里,22.626279,120.30615307249225,描/屋 咖啡,22.626457000000002,120.302881,Café
1001,新興區,永寧里,22.626279,120.30615307249225,興隆居復興店,22.629083899146885,120.30803893511036,Chinese Breakfast Place
1002,新興區,永寧里,22.626279,120.30615307249225,étage 15,22.630422015281738,120.3042670370286,Hotel Bar
1003,新興區,永寧里,22.626279,120.30615307249225,Nanhua Night Market (南華夜市),22.629036,120.30281000000001,Night Market
1004,新興區,玉衡里,22.62493965,120.30293124128609,Hotel Indigo Kaohsiung Central Park (高雄中央公園英迪格酒店),22.624491425496398,120.30142339938836,Hotel
1005,新興區,玉衡里,22.62493965,120.30293124128609,Central Park (中央公園),22.62492955961879,120.3000408411026,Park
1006,新興區,玉衡里,22.62493965,120.30293124128609,帕喬斯墨西哥廚房 Pancho's Mexican Burrito Bar,22.622272667947012,120.3036214090032,Mexican Restaurant
1007,新興區,玉衡里,22.62493965,120.30293124128609,"Backpackers Inn, Kaohsiung",22.622385869028157,120.30136361792104,Hostel
1008,新興區,玉衡里,22.62493965,120.30293124128609,九乘九文具專家 9x9 Stationery,22.621697473529753,120.30175635057077,Stationery Store
1009,新興區,玉衡里,22.62493965,120.30293124128609,ICON艾卡設計旅店,22.627498346062175,120.30456300959752,Bed & Breakfast
1010,新興區,玉衡里,22.62493965,120.30293124128609,海天下海產餐廳,22.622303758730308,120.3059685324775,Seafood Restaurant
1011,新興區,玉衡里,22.62493965,120.30293124128609,芒果恰恰 Mango ChaCha,22.622291870852,120.30342646385115,Ice Cream Shop
1012,新興區,玉衡里,22.62493965,120.30293124128609,古德曼研磨咖啡館 Good Man Caffé,22.626505966696964,120.30153712807686,Café
1013,新興區,玉衡里,22.62493965,120.30293124128609,江豪記臭豆腐王,22.6272445885088,120.300415870037,Chinese Restaurant
1014,新興區,玉衡里,22.62493965,120.30293124128609,7-ELEVEn,22.621874395820328,120.30226707458496,Convenience Store
1015,新興區,玉衡里,22.62493965,120.30293124128609,新堀江商圈,22.62303241883159,120.30210295305555,Shopping Plaza
1016,新興區,玉衡里,22.62493965,120.30293124128609,Urban Spotlight (城市光廊),22.62299644547501,120.29989519461719,Pedestrian Plaza
1017,新興區,玉衡里,22.62493965,120.30293124128609,米朵花園旅店 Mirador Hotel Kaohsiung,22.624483795919954,120.30531837840743,Hotel
1018,新興區,玉衡里,22.62493965,120.30293124128609,McDonald’s (麥當勞),22.62359837077864,120.30215226726551,Fast Food Restaurant
1019,新興區,玉衡里,22.62493965,120.30293124128609,描/屋 咖啡,22.626457000000002,120.302881,Café
1020,新興區,玉衡里,22.62493965,120.30293124128609,Nanhua Night Market (南華夜市),22.629036,120.30281000000001,Night Market
1021,新興區,玉衡里,22.62493965,120.30293124128609,維那奇咖啡店二店,22.62669313087853,120.30717727701212,Coffee Shop
1022,新興區,光耀里,22.62922065,120.31177881290431,三餘書店,22.630546564702783,120.31554843940316,Bookstore
1023,新興區,光耀里,22.62922065,120.31177881290431,麗尊酒店 Royal Lees Hotel Kaohsiung,22.627322163457478,120.31365627533,Hotel
1024,新興區,光耀里,22.62922065,120.31177881290431,蟳之屋,22.62773,120.31188799999998,Seafood Restaurant
1025,新興區,光耀里,22.62922065,120.31177881290431,simtree,22.63096589387664,120.30745901652209,Café
1026,新興區,光耀里,22.62922065,120.31177881290431,藍色狂想 Blue Fantasy,22.6272480868192,120.31348875580088,Jazz Club
1027,新興區,光耀里,22.62922065,120.31177881290431,Michino Diner,22.628708353252726,120.3131076454278,American Restaurant
1028,新興區,光耀里,22.62922065,120.31177881290431,7-ELEVEn,22.62793975992345,120.3101789764085,Convenience Store
1029,新興區,光耀里,22.62922065,120.31177881290431,Wang Steak (王品牛排),22.631015261535147,120.30738565236686,Steakhouse
1030,新興區,光耀里,22.62922065,120.31177881290431,高雄商旅 Urban 33 Hotel,22.629881499538552,120.31330340506098,Hotel
1031,新興區,光耀里,22.62922065,120.31177881290431,高雄捷運信義國小站 (O6),22.63075888258505,120.31135338493914,Metro Station
1032,新興區,光耀里,22.62922065,120.31177881290431,興隆居復興店,22.629083899146885,120.30803893511036,Chinese Breakfast Place
1033,新興區,成功里,22.632631399999998,120.30596863053148,著火的牛 Cow on Fire,22.631163289364487,120.30520661165413,Argentinian Restaurant
1034,新興區,成功里,22.632631399999998,120.30596863053148,福華大飯店,22.633885806573787,120.30813608245342,Hotel
1035,新興區,成功里,22.632631399999998,120.30596863053148,Hotel dùa,22.63040355701289,120.30424728916195,Hotel
1036,新興區,成功里,22.632631399999998,120.30596863053148,Starbucks (星巴克),22.63407766860801,120.3092410562512,Coffee Shop
1037,新興區,成功里,22.632631399999998,120.30596863053148,simtree,22.63096589387664,120.30745901652209,Café
1038,新興區,成功里,22.632631399999998,120.30596863053148,The Dome of Light (光之穹頂 The Dome of Light),22.63142269054595,120.30174861614084,Monument / Landmark
1039,新興區,成功里,22.632631399999998,120.30596863053148,大圓環雞肉飯,22.631941,120.30164599999999,Taiwanese Restaurant
1040,新興區,成功里,22.632631399999998,120.30596863053148,Wang Steak (王品牛排),22.631015261535147,120.30738565236686,Steakhouse
1041,新興區,成功里,22.632631399999998,120.30596863053148,Smokey Joe's,22.62878948495705,120.30591568556595,Mexican Restaurant
1042,新興區,成功里,22.632631399999998,120.30596863053148,真心豆行,22.63386410351905,120.30923848888969,Coffee Shop
1043,新興區,成功里,22.632631399999998,120.30596863053148,悅品中餐廳 Yue Pin Restaurant,22.630808768764304,120.30457964545884,Chinese Restaurant
1044,新興區,成功里,22.632631399999998,120.30596863053148,單人房 Single Inn,22.63601854263064,120.30478516045531,Hostel
1045,新興區,成功里,22.632631399999998,120.30596863053148,鄭老牌木瓜牛奶,22.63283355094661,120.30139149832131,Juice Bar
1046,新興區,成功里,22.632631399999998,120.30596863053148,étage 15,22.630422015281738,120.3042670370286,Hotel Bar
1047,新興區,成功里,22.632631399999998,120.30596863053148,汕頭泉成沙茶火鍋,22.631899,120.30133000000001,Hotpot Restaurant
1048,新興區,成功里,22.632631399999998,120.30596863053148,小北百貨河北店,22.63669416803524,120.30519031494578,Grocery Store
1049,新興區,明莊里,22.6316675,120.30036277629557,The Dome of Light (光之穹頂 The Dome of Light),22.63142269054595,120.30174861614084,Monument / Landmark
1050,新興區,明莊里,22.6316675,120.30036277629557,大圓環雞肉飯,22.631941,120.30164599999999,Taiwanese Restaurant
1051,新興區,明莊里,22.6316675,120.30036277629557,老江紅茶牛奶 Lao Chiang,22.631077101605392,120.30034623876509,Breakfast Spot
1052,新興區,明莊里,22.6316675,120.30036277629557,半九十茶屋 Tea for the last ten miles of long journey,22.630558843927442,120.29940541896742,Tea Room
1053,新興區,明莊里,22.6316675,120.30036277629557,Hotel dùa,22.63040355701289,120.30424728916195,Hotel
1054,新興區,明莊里,22.6316675,120.30036277629557,喜八珈琲店 Shiba Cafe,22.63007477550829,120.30005852496123,Café
1055,新興區,明莊里,22.6316675,120.30036277629557,著火的牛 Cow on Fire,22.631163289364487,120.30520661165413,Argentinian Restaurant
